INC_PCT_LO,DEP_STAT_PCT_IND,DEP_INC_PCT_LO,IND_INC_PCT_LO,PAR_ED_PCT_1STGEN,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,DEP_INC_PCT_M1,DEP_INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,IND_INC_PCT_M1,IND_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2
0.2391017173,0.3698811096,0.1488469602,0.3928571429,0.381712627,0.1096433289,0.1664464993,0.1941875826,0.2906208719,0.0964360587,0.1530398323,0.2264150943,0.3752620545,0.1321428571,0.1892857143,0.1392857143,0.1464285714
0.2975316878,0.0785523682,0.2499547511,0.855626327,0.3464624362,0.141927952,0.1797865243,0.1917945297,0.1889593062,0.1478733032,0.1913122172,PrivacySuppressed,PrivacySuppressed,0.0721868365,0.0445859873,PrivacySuppressed,PrivacySuppressed
0.4942528736,0.6206896552,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1494252874,0.1494252874,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6890756303,0.5014005602,0.5084269663,0.8687150838,0.5271828666,0.1288515406,0.0840336134,0.0630252101,0.0350140056,0.1601123596,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0977653631,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7361111111,0.621031746,0.502617801,0.8785942492,0.5918918919,0.1130952381,0.0694444444,0.0555555556,0.0257936508,0.1989528796,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0607028754,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4848484848,0.2540792541,0.3625,0.8440366972,0.4183673469,0.1188811189,0.1561771562,0.1468531469,0.0932400932,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.1976549414,0.0318257956,PrivacySuppressed,PrivacySuppressed,0.21669627,0.1289782245,0.1691792295,0.229480737,0.2747068677,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4134078212,0.1955307263,0.3263888889,0.7714285714,0.4421182266,0.1497206704,0.1932960894,0.1463687151,0.0972067039,0.1611111111,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1028571429,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2509881423,0.0632411067,0.2151898734,0.78125,0.3375262055,0.1264822134,0.1501976285,0.1946640316,0.2776679842,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6223776224,0.5174825175,0.3913043478,0.8378378378,0.5882352941,0.1398601399,PrivacySuppressed,0.1258741259,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2685988133,0.084892743,0.2164588529,0.8306451613,0.3868433972,0.1275673209,0.1711547239,0.2076677316,0.2250114103,0.1311720698,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0887096774,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.3566552901,0.2354948805,0.265625,0.652173913,0.3289473684,0.1552901024,0.1825938567,0.1825938567,0.1228668942,0.1607142857,0.2053571429,PrivacySuppressed,PrivacySuppressed,0.1376811594,0.1086956522,PrivacySuppressed,PrivacySuppressed
0.3778608127,0.2013078001,0.3134502924,0.6334106729,0.379489849,0.1443250817,0.1349836525,0.146660439,0.196170014,0.132748538,0.1473684211,0.167251462,0.2391812865,0.1902552204,0.0858468677,0.0649651972,0.0255220418
0.5405565423,0.2711663706,0.4394800975,0.8122270742,0.462283737,0.1586737715,0.1420959147,0.1042036708,0.0544701007,0.1811535337,0.1738424045,PrivacySuppressed,PrivacySuppressed,0.0982532751,0.056768559,PrivacySuppressed,PrivacySuppressed
0.1343283582,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1422121896,0.078891258,0.1257995736,0.1556503198,0.5053304904,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.433451119,0.5465253239,0.2285714286,0.6034482759,0.4320457797,0.1884570082,0.17196702,0.1272084806,0.0789163722,0.174025974,0.2441558442,0.2207792208,0.1324675325,0.2004310345,0.1120689655,0.0495689655,0.0344827586
,,,,,,,,,,,,,,,,
0.6382113821,0.6504065041,0.476744186,0.725,0.5555555556,0.1422764228,0.0975609756,0.0772357724,0.0447154472,0.2093023256,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.10625,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6906906907,0.7417417417,0.3372093023,0.8137651822,0.5448028674,0.1201201201,0.0960960961,0.0510510511,0.042042042,0.2093023256,0.2093023256,PrivacySuppressed,PrivacySuppressed,0.0890688259,0.0566801619,PrivacySuppressed,PrivacySuppressed
0.5476190476,0.5238095238,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.1888297872,0.0372340426,PrivacySuppressed,PrivacySuppressed,0.2995780591,0.1156914894,0.1875,0.232712766,0.2752659574,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5689700821,0.4000529521,0.4713150927,0.7154202515,0.514599686,0.1638866826,0.137145883,0.0847233254,0.045274027,0.1707855252,0.1707855252,0.1178287732,0.0692850838,0.1535407015,0.0866975513,0.0350761085,0.0092653872
0.8166170142,0.646143661,0.6370439663,0.9149590164,0.6850220264,0.0906984442,0.0526315789,0.0274743462,0.0125786164,0.1506080449,0.1085126286,PrivacySuppressed,PrivacySuppressed,0.0578893443,0.0220286885,PrivacySuppressed,PrivacySuppressed
0.1700903862,0.0156121611,PrivacySuppressed,PrivacySuppressed,0.1677966102,0.0961380444,0.1544782251,0.1750205423,0.404272802,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6621621622,0.6216216216,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6078038619,0.3897924846,0.4818802521,0.8049331963,0.5158205311,0.1567983335,0.1166573191,0.0673824213,0.0513580643,0.1802783613,0.1579569328,0.1005777311,0.0793067227,0.12004111,0.052004111,0.0154162384,0.0076053443
0.641627543,0.4766376034,0.4707390004,0.8292682927,0.5454291306,0.1395036888,0.1008271853,0.067739772,0.0503018109,0.180692012,0.1520717642,0.1114908159,0.0850064075,0.0942776735,0.0445590994,0.0196998124,0.012195122
0.4819004525,0.1662895928,0.4260515604,0.7619047619,0.3719346049,0.2058823529,0.1266968326,0.0984162896,0.0871040724,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2917009039,0.1138044371,0.2359758924,0.725631769,0.39497307,0.1532456861,0.2013147083,0.2004930156,0.1532456861,0.1557719054,0.2151135837,PrivacySuppressed,PrivacySuppressed,0.1335740072,0.0938628159,PrivacySuppressed,PrivacySuppressed
0.5256410256,0.5448717949,0.338028169,0.6823529412,0.4929577465,0.0897435897,0.1282051282,0.1538461538,0.1025641026,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
0.5882031677,0.4265428727,0.4628571429,0.7567221511,0.550543826,0.1583833971,0.1329874386,0.0906608411,0.0297651557,0.179047619,0.1795238095,PrivacySuppressed,PrivacySuppressed,0.1306017926,0.0704225352,PrivacySuppressed,PrivacySuppressed
0.2192982456,0.0233918129,PrivacySuppressed,PrivacySuppressed,0.3084260731,0.1169590643,0.1959064327,0.2076023392,0.2602339181,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5862068966,0.3463949843,0.4868105516,0.7737556561,0.5415896488,0.1724137931,0.1065830721,0.0830721003,0.0517241379,0.1990407674,0.1342925659,PrivacySuppressed,PrivacySuppressed,0.1221719457,0.0542986425,PrivacySuppressed,PrivacySuppressed
0.347639485,0.143776824,0.2656641604,0.8358208955,0.3892773893,0.1180257511,0.1902718169,0.2024320458,0.1416309013,0.126984127,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0646766169,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2709883103,0.1498405951,0.185,0.7588652482,0.3265765766,0.1275239107,0.1764080765,0.2051009564,0.219978746,0.12625,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.134751773,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4093816631,0.2281449893,0.2900552486,0.8130841121,0.4054669704,0.1343283582,0.1897654584,0.1620469083,0.1044776119,0.1464088398,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0934579439,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.568,0.712,PrivacySuppressed,PrivacySuppressed,0.5087719298,0.144,0.128,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.3715874621,0.2335692619,0.2572559367,0.7467532468,0.3457127253,0.1243680485,0.1587462083,0.1617795753,0.1835187058,0.1226912929,0.1846965699,PrivacySuppressed,PrivacySuppressed,0.1298701299,0.0735930736,PrivacySuppressed,PrivacySuppressed
0.1403678606,0.0338818974,PrivacySuppressed,PrivacySuppressed,0.1838383838,0.0987415295,0.1974830591,0.2555663117,0.3078412391,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.8775510204,0.7346938776,PrivacySuppressed,PrivacySuppressed,0.5967741935,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2885217887,0.1461122187,0.2114743162,0.738791423,0.36625387,0.1404158359,0.1782967815,0.1945314725,0.1982341213,0.1420947298,0.194796531,PrivacySuppressed,PrivacySuppressed,0.1306042885,0.081871345,PrivacySuppressed,PrivacySuppressed
0.25,0.2799003322,0.1453287197,0.5192878338,0.3318505338,0.1279069767,0.1561461794,0.2084717608,0.2574750831,0.1038062284,0.1603229527,0.2514417532,0.339100346,0.1899109792,0.1454005935,0.0979228487,0.0474777448
0.5319802149,0.4044004776,0.3851660939,0.7482075074,0.4704720521,0.1517994201,0.1297970322,0.1064301552,0.0799931776,0.1672394044,0.1701030928,0.1529209622,0.1245704467,0.1290594686,0.0704344159,0.0379586672,0.014339941
0.334841629,0.149321267,0.2765957447,0.6666666667,0.3014354067,0.1764705882,0.1402714932,0.1538461538,0.1945701357,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2586412396,0.1036948749,0.1954787234,0.8045977011,0.3204633205,0.1096543504,0.168057211,0.1918951132,0.2717520858,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.3603010348,0.2793979304,0.2389033943,0.6734006734,0.4380081301,0.1608654751,0.1937911571,0.1872060207,0.0978363123,0.1788511749,0.2245430809,0.2375979112,0.1201044386,0.1144781145,0.1144781145,0.0572390572,0.0404040404
0.1424766977,0.1344873502,0.08,0.5445544554,0.1562932227,0.0825565912,0.1571238349,0.189081225,0.4287616511,0.0753846154,0.1523076923,PrivacySuppressed,PrivacySuppressed,0.1287128713,0.1881188119,PrivacySuppressed,PrivacySuppressed
0.859419465,0.6454183267,0.7447833066,0.9223985891,0.6422447389,0.0865110985,0.03187251,0.0165054069,0.0056915196,0.1540930979,0.062600321,PrivacySuppressed,PrivacySuppressed,0.049382716,0.0149911817,PrivacySuppressed,PrivacySuppressed
0.364192808,0.2501912777,0.3142857143,0.5137614679,0.4535186794,0.1576128539,0.1484315226,0.1461361897,0.1836266259,0.1448979592,0.1489795918,0.1673469388,0.2244897959,0.1957186544,0.1467889908,0.0825688073,0.0611620795
0.6555343511,0.5830152672,0.4347826087,0.8134206219,0.5752314815,0.1402671756,0.1030534351,0.070610687,0.0305343511,0.171624714,0.1739130435,PrivacySuppressed,PrivacySuppressed,0.1178396072,0.0523731588,PrivacySuppressed,PrivacySuppressed
0.5866388309,0.3674321503,0.4810231023,0.7684659091,0.5014303228,0.1631871955,0.1276965901,0.0762004175,0.0462769659,0.1864686469,0.1611661166,0.102310231,0.0690319032,0.1231060606,0.0700757576,0.03125,0.0071022727
0.5471698113,0.7169811321,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7222222222,0.6612903226,0.5502645503,0.810298103,0.5863746959,0.1362007168,0.0591397849,0.0519713262,0.0304659498,0.1693121693,0.1111111111,PrivacySuppressed,PrivacySuppressed,0.1192411924,0.0325203252,PrivacySuppressed,PrivacySuppressed
0.5859375,0.4375,PrivacySuppressed,PrivacySuppressed,0.4017094017,0.15625,0.125,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.9153846154,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.2272727273,0.0435897436,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7988929889,0.61900369,0.6513317191,0.8897168405,0.6075334143,0.11900369,0.0544280443,PrivacySuppressed,PrivacySuppressed,0.1743341404,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.084947839,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.6944243302,0.7530774801,0.6656891496,0.7038461538,0.5966958212,0.1868211441,0.0811006517,0.0238957277,0.0137581463,0.1906158358,0.0909090909,PrivacySuppressed,PrivacySuppressed,0.1855769231,0.0778846154,PrivacySuppressed,PrivacySuppressed
0.6646706587,0.5588822355,0.4705882353,0.8178571429,0.4782608696,0.1357285429,0.0878243513,0.0698602794,0.0419161677,0.185520362,0.1402714932,PrivacySuppressed,PrivacySuppressed,0.0964285714,0.0464285714,PrivacySuppressed,PrivacySuppressed
0.7095959596,0.6073232323,0.4694533762,0.8648648649,0.6409090909,0.1300505051,0.0669191919,0.0517676768,0.0416666667,0.1961414791,0.1286173633,PrivacySuppressed,PrivacySuppressed,0.0873180873,0.027027027,PrivacySuppressed,PrivacySuppressed
0.5859375,0.4375,PrivacySuppressed,PrivacySuppressed,0.4017094017,0.15625,0.125,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4712643678,0.275862069,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1264367816,PrivacySuppressed,PrivacySuppressed,0.1954022989,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5384615385,0.5538461538,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1538461538,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6927835052,0.6783505155,0.4807692308,0.7933130699,0.4634760705,0.1340206186,0.0680412371,0.0494845361,0.0556701031,0.2179487179,0.108974359,0.0897435897,0.1025641026,0.094224924,0.0486322188,0.0303951368,0.0334346505
0.243902439,0.1300813008,PrivacySuppressed,PrivacySuppressed,0.3518518519,0.0894308943,0.2113821138,0.2276422764,0.2276422764,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.3180827887,0.1552287582,0.2340425532,0.7754385965,0.1904218928,0.1525054466,0.1323529412,0.1301742919,0.2668845316,0.1566731141,0.1463571889,PrivacySuppressed,PrivacySuppressed,0.1298245614,0.0561403509,PrivacySuppressed,PrivacySuppressed
0.3272108844,0.2761904762,0.2171052632,0.6157635468,0.3034638554,0.1448979592,0.1319727891,0.1517006803,0.2442176871,0.1203007519,0.140037594,0.1964285714,0.3261278195,0.2093596059,0.1108374384,0.0344827586,0.0295566502
0.2597701149,0.0701149425,PrivacySuppressed,PrivacySuppressed,0.2432762836,0.1034482759,0.1551724138,0.1793103448,0.3022988506,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2535612536,0.113960114,0.2025723473,0.65,0.2930513595,0.1737891738,0.2307692308,0.1794871795,0.1623931624,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.9731903485,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.2011331445,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.2195488722,0.0255639098,PrivacySuppressed,PrivacySuppressed,0.2737520129,0.1413533835,0.1744360902,0.1684210526,0.2962406015,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7550257129,0.4908835905,0.6518431064,0.8620408163,0.5789007092,0.1341080612,0.0621118012,0.0315234088,0.0172310158,0.1728978093,0.0910402729,0.0519480519,0.0322707595,0.093877551,0.0321088435,0.0103401361,0.0016326531
0.2207493999,0.0885085064,0.168098019,0.7629716981,0.2257993385,0.1140799499,0.1641791045,0.1969523014,0.3040392443,0.1114164663,0.173594412,PrivacySuppressed,PrivacySuppressed,0.141509434,0.0672169811,PrivacySuppressed,PrivacySuppressed
0.2207493999,0.0885085064,0.168098019,0.7629716981,0.2257993385,0.1140799499,0.1641791045,0.1969523014,0.3040392443,0.1114164663,0.173594412,PrivacySuppressed,PrivacySuppressed,0.141509434,0.0672169811,PrivacySuppressed,PrivacySuppressed
0.2207493999,0.0885085064,0.168098019,0.7629716981,0.2257993385,0.1140799499,0.1641791045,0.1969523014,0.3040392443,0.1114164663,0.173594412,PrivacySuppressed,PrivacySuppressed,0.141509434,0.0672169811,PrivacySuppressed,PrivacySuppressed
0.2207493999,0.0885085064,0.168098019,0.7629716981,0.2257993385,0.1140799499,0.1641791045,0.1969523014,0.3040392443,0.1114164663,0.173594412,PrivacySuppressed,PrivacySuppressed,0.141509434,0.0672169811,PrivacySuppressed,PrivacySuppressed
0.2207493999,0.0885085064,0.168098019,0.7629716981,0.2257993385,0.1140799499,0.1641791045,0.1969523014,0.3040392443,0.1114164663,0.173594412,PrivacySuppressed,PrivacySuppressed,0.141509434,0.0672169811,PrivacySuppressed,PrivacySuppressed
0.72,0.6533333333,PrivacySuppressed,PrivacySuppressed,0.5692307692,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4878587196,0.3973509934,0.3186813187,0.7444444444,0.4415274463,0.1501103753,0.1655629139,0.1081677704,0.0883002208,0.1465201465,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1555555556,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4242424242,0.6161616162,0.2894736842,0.5081967213,0.3966480447,0.1616161616,0.2121212121,0.1262626263,0.0757575758,0.1710526316,0.1973684211,PrivacySuppressed,PrivacySuppressed,0.1557377049,0.2213114754,PrivacySuppressed,PrivacySuppressed
0.5421735604,0.3122465531,0.454009434,0.7363636364,0.4781818182,0.1630170316,0.1366585564,0.1074614761,0.0506893755,0.1733490566,0.1627358491,PrivacySuppressed,PrivacySuppressed,0.1402597403,0.0792207792,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
0.9207920792,0.7326732673,PrivacySuppressed,PrivacySuppressed,0.6121495327,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
