UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,UGDS_MEN,UGDS_WOMEN
,,,,,,,,,,,,,,,,,,,,,,,,
85.0,,0.3647,0.1176,0.1647,0.0471,0.0,0.0471,0.1412,0.0,0.1176,,,,,,,,,,,,,0.6471,0.3529
57.0,,0.7895,0.0175,0.0526,0.0526,0.0877,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0175,0.9825
65.0,,0.0154,0.0,0.0,0.0308,0.0,0.9538,0.0,0.0,0.0,,,,,,,,,,,,,0.5231,0.4769
94.0,,0.2021,0.11699999999999999,0.5851,0.0426,0.0106,0.0,0.0,0.0106,0.0319,,,,,,,,,,,,,0.1489,0.8511
57.0,,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,,,,,,,,,,,,,0.5263,0.4737
202.0,,0.0099,0.2079,0.7079,0.0099,0.0,0.0347,0.0198,0.0,0.0099,,,,,,,,,,,,,0.0743,0.9257
,,,,,,,,,,,,,,,,,,,,,,,,
20.0,,0.75,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.95
37.0,,0.2432,0.1081,0.5405,0.0,0.0,0.0,0.027000000000000003,0.0811,0.0,,,,,,,,,,,,,0.4324,0.5676
60.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0167,0.9833
61.0,,0.4918,0.0328,0.3607,0.0328,0.0492,0.0,0.0328,0.0,0.0,,,,,,,,,,,,,0.1803,0.8197
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
566.0,,0.2527,0.5583,0.0972,0.0371,0.0035,0.0,0.0141,0.0018,0.0353,,,,,,,,,,,,,0.9134,0.0866
45.0,,0.3556,0.4,0.2222,0.0,0.0,0.0,0.0222,0.0,0.0,,,,,,,,,,,,,0.0444,0.9556
275.0,,0.2873,0.3164,0.2909,0.04,0.0036,0.0036,0.0473,0.0,0.0109,,,,,,,,,,,,,0.0836,0.9164
171.0,,0.0526,0.8421,0.0585,0.0,0.0117,0.0058,0.0175,0.0,0.0117,,,,,,,,,,,,,0.0526,0.9474
269.0,,0.1041,0.6579999999999999,0.1004,0.0,0.0074,0.0,0.0112,0.0,0.11900000000000001,,,,,,,,,,,,,0.3792,0.6208
109.0,,0.8257,0.0275,0.0459,0.0275,0.0459,0.0,0.0275,0.0,0.0,,,,,,,,,,,,,0.6514,0.3486
83.0,,0.759,0.2169,0.0,0.0241,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0723,0.9277
28.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0357,0.9643
78.0,,0.9359,0.0128,0.0,0.0128,0.0,0.0,0.0,0.0,0.0385,,,,,,,,,,,,,0.0385,0.9615
346.0,,0.1358,0.4769,0.2688,0.0376,0.0145,0.0173,0.0058,0.0,0.0434,,,,,,,,,,,,,0.9595,0.0405
296.0,,0.1655,0.8007,0.0034,0.0,0.0034,0.0034,0.0203,0.0,0.0034,,,,,,,,,,,,,0.1959,0.8041
720.0,,0.1486,0.0931,0.6139,0.05,0.0,0.0139,0.0653,0.0,0.0153,,,,,,,,,,,,,0.4,0.6
198.0,,0.3636,0.4747,0.1414,0.0,0.0,0.0101,0.0,0.0,0.0101,,,,,,,,,,,,,0.1111,0.8889
295.0,,0.0136,0.0,0.9797,0.0034,0.0,0.0,0.0,0.0,0.0034,,,,,,,,,,,,,0.2441,0.7559
1194.0,,0.1558,0.4858,0.1323,0.0318,0.0075,0.0117,0.0,0.0,0.175,,,,,,,,,,,,,0.5687,0.4313
608.0,,0.2813,0.5543,0.0461,0.0033,0.0049,0.0016,0.0461,0.0,0.0625,,,,,,,,,,,,,0.1859,0.8141
1455.0,,0.7285,0.1739,0.0302,0.0034,0.0014,0.0007,0.0302,0.0089,0.0227,,,,,,,,,,,,,0.3567,0.6433
7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.8571,0.1429
179.0,,0.3408,0.1397,0.0615,0.0112,0.0112,0.0,0.0447,0.0112,0.3799,,,,,,,,,,,,,0.7598,0.2402
284.0,,0.3768,0.2782,0.0282,0.0106,0.0035,0.0,0.0458,0.0,0.257,,,,,,,,,,,,,0.3134,0.6866
228.0,,0.5921,0.0088,0.0965,0.0088,0.0,0.0044,0.0482,0.0,0.2412,,,,,,,,,,,,,0.3728,0.6272
828.0,,0.0857,0.0531,0.6292,0.0145,0.0012,0.0036,0.0133,0.0,0.1993,,,,,,,,,,,,,0.5181,0.4819
352.0,,0.4744,0.2528,0.1903,0.0142,0.0028,0.0,0.0398,0.0,0.0256,,,,,,,,,,,,,0.7642,0.2358
1363.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2795,0.7205
511.0,,0.7945,0.1292,0.0411,0.0137,0.0215,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3209,0.6791
263.0,,0.6426,0.1103,0.0722,0.038,0.0076,0.0228,0.0875,0.0,0.019,,,,,,,,,,,,,0.6806,0.3194
295.0,,0.3017,0.061,0.3864,0.0,0.1458,0.0034,0.0915,0.0,0.0102,,,,,,,,,,,,,0.2847,0.7153
511.0,,0.4423,0.3875,0.0215,0.0724,0.0078,0.0,0.0665,0.0,0.002,,,,,,,,,,,,,0.2798,0.7202
34.0,,0.0,0.0882,0.8824,0.0,0.0294,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1765,0.8235
459.0,,0.0632,0.5098,0.2593,0.0065,0.0022,0.0022,0.0436,0.0959,0.0174,,,,,,,,,,,,,0.3399,0.6601
23.0,,0.9129999999999999,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,,,,,,,,,,,,,0.6087,0.3913
92.0,,0.3696,0.0109,0.0326,0.1196,0.0,0.0,0.0,0.4239,0.0435,,,,,,,,,,,,,0.4891,0.5109
795.0,,0.805,0.005,0.0717,0.0075,0.0176,0.0013,0.0528,0.005,0.034,,,,,,,,,,,,,0.4365,0.5635
178.0,,0.23600000000000002,0.1685,0.5449,0.0225,0.0056,0.0,0.0,0.0169,0.0056,,,,,,,,,,,,,0.0787,0.9213
667.0,,0.051,0.94,0.0045,0.0,0.0,0.0,0.0015,0.0,0.003,,,,,,,,,,,,,0.6132,0.3868
164.0,,0.5305,0.3049,0.0427,0.0061,0.061,0.0061,0.0122,0.0,0.0366,,,,,,,,,,,,,0.5854,0.4146
162.0,,0.6852,0.2037,0.037000000000000005,0.0062,0.0062,0.0,0.0432,0.0,0.0185,,,,,,,,,,,,,0.7654,0.2346
503.0,,0.0358,0.6183,0.2425,0.0,0.0119,0.0,0.002,0.0,0.0895,,,,,,,,,,,,,0.2584,0.7416
,,,,,,,,,,,,,,,,,,,,,,,,
211.0,,0.1943,0.237,0.1469,0.019,0.0,0.0095,0.019,0.0,0.3744,,,,,,,,,,,,,0.4028,0.5972
358.0,,0.2877,0.0447,0.3184,0.0782,0.0,0.0,0.0056,0.0,0.2654,,,,,,,,,,,,,0.2179,0.7821
789.0,,0.038,0.7934,0.1635,0.0051,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.7452,0.2548
586.0,,0.0546,0.3157,0.6041,0.0102,0.0017,0.0,0.0085,0.0,0.0051,,,,,,,,,,,,,0.0973,0.9027
635.0,,0.3969,0.5402,0.0252,0.0031,0.0031,0.0016,0.0157,0.0,0.0142,,,,,,,,,,,,,0.1575,0.8425
1415.0,,0.1406,0.053,0.5117,0.1788,0.0028,0.0283,0.0806,0.0007,0.0035,,,,,,,,,,,,,0.2735,0.7265
128.0,,0.1172,0.0156,0.0234,0.0,0.8438,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3438,0.6563
906.0,,0.7174,0.1026,0.0419,0.0044,0.0099,0.0044,0.021,0.0,0.0982,,,,,,,,,,,,,0.9592,0.0408
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
93.0,,0.6344,0.0108,0.2258,0.0108,0.0108,0.0108,0.0968,0.0,0.0,,,,,,,,,,,,,0.0645,0.9355
23.0,,0.2174,0.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.5652,0.4348
69.0,,0.4493,0.4348,0.0435,0.0,0.0,0.0,0.0145,0.0,0.057999999999999996,,,,,,,,,,,,,0.2464,0.7536
211.0,,0.545,0.0995,0.2607,0.019,0.0237,0.0,0.0,0.0,0.0521,,,,,,,,,,,,,0.4645,0.5355
687.0,,0.4745,0.0786,0.3392,0.1077,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2649,0.7351
49.0,,0.7143,0.0612,0.102,0.0612,0.0,0.0,0.0,0.0,0.0612,,,,,,,,,,,,,0.0816,0.9184
132.0,,0.5303,0.0076,0.4091,0.0152,0.0227,0.0,0.0152,0.0,0.0,,,,,,,,,,,,,0.0606,0.9394
,,,,,,,,,,,,,,,,,,,,,,,,
42.0,,0.5714,0.2857,0.0952,0.0476,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1905,0.8095
27.0,,0.6296,0.2222,0.1111,0.0,0.0,0.0,0.037000000000000005,0.0,0.0,,,,,,,,,,,,,0.0741,0.9259
16.0,,0.8125,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0625,0.9375
387.0,,0.1809,0.5633,0.1654,0.0052,0.0,0.0052,0.0672,0.0,0.0129,,,,,,,,,,,,,0.1059,0.8941
332.0,,0.4367,0.2952,0.0964,0.0211,0.012,0.006,0.0211,0.0,0.1114,,,,,,,,,,,,,0.1596,0.8404
241.0,,0.1245,0.7386,0.1079,0.0,0.0083,0.0,0.0083,0.0,0.0124,,,,,,,,,,,,,0.6971,0.3029
15.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3333,0.6667
164.0,,0.0549,0.0305,0.9146,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3841,0.6159
316.0,,0.0032,0.0,0.9968,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0918,0.9082
202.0,,0.5149,0.1139,0.3564,0.0149,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1188,0.8812
109.0,,0.2752,0.2752,0.0917,0.0,0.0,0.0,0.0,0.0,0.3578,,,,,,,,,,,,,0.7798,0.2202
125.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.055999999999999994,0.9440000000000001
83.0,,0.6627,0.2048,0.0361,0.0241,0.0241,0.012,0.0241,0.0,0.012,,,,,,,,,,,,,0.9157,0.0843
178.0,,0.5787,0.3876,0.0112,0.0112,0.0,0.0,0.0112,0.0,0.0,,,,,,,,,,,,,0.0562,0.9438
596.0,,0.0134,0.9832,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3641,0.6359
126.0,,0.6032,0.0873,0.1905,0.0397,0.0079,0.0317,0.0238,0.0,0.0159,,,,,,,,,,,,,0.2222,0.7778
717.0,,0.113,0.0112,0.3445,0.5314,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1534,0.8466
50.0,,0.84,0.12,0.02,0.0,0.0,0.0,0.02,0.0,0.0,,,,,,,,,,,,,0.12,0.88
98.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0
27.0,,0.7037,0.1481,0.0741,0.0741,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0741,0.9259
10.0,,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.7,0.3
337.0,,0.3086,0.6053,0.0089,0.0415,0.0059,0.0,0.0178,0.0,0.0119,,,,,,,,,,,,,0.1988,0.8012
149.0,,0.8255,0.0805,0.0403,0.0,0.0,0.0,0.047,0.0,0.0067,,,,,,,,,,,,,0.0336,0.9664
325.0,,0.6708,0.0123,0.2123,0.0154,0.0123,0.0031,0.0185,0.0,0.0554,,,,,,,,,,,,,0.2154,0.7846
65.0,,0.9846,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1538,0.8462
340.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.6618,0.3382
120.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.55,0.45
987.0,,0.2391,0.4549,0.2351,0.0152,0.0041,0.0051,0.0324,0.0,0.0142,,,,,,,,,,,,,0.1206,0.8794
16.0,,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0625,0.9375
2563.0,,0.4959,0.3012,0.1264,0.0324,0.0059,0.0004,0.0059,0.0,0.032,,,,,,,,,,,,,0.5568,0.4432
60.0,,0.0,0.9667,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0167,0.9833
359.0,,0.312,0.2841,0.2368,0.0613,0.0056,0.0,0.0195,0.0,0.0808,,,,,,,,,,,,,0.9387,0.0613
91.0,,0.8901,0.0,0.044000000000000004,0.011000000000000001,0.0,0.0,0.0,0.0,0.0549,,,,,,,,,,,,,0.2747,0.7253
203.0,,0.6502,0.2217,0.069,0.0,0.0049,0.0,0.0148,0.0,0.0394,,,,,,,,,,,,,0.0591,0.9409
235.0,,0.6255,0.23399999999999999,0.0511,0.017,0.0085,0.0,0.0553,0.0043,0.0043,,,,,,,,,,,,,0.034,0.966
3254.0,,0.4272,0.1168,0.2286,0.102,0.0043,0.0163,0.0409,0.0,0.0639,,,,,,,,,,,,,0.2311,0.7689
395.0,,0.081,0.8532,0.0253,0.0051,0.0,0.0,0.0127,0.0,0.0228,,,,,,,,,,,,,0.1544,0.8456
569.0,,0.2179,0.1793,0.4218,0.006999999999999999,0.0018,0.0018,0.006999999999999999,0.0018,0.1617,,,,,,,,,,,,,0.1547,0.8453
5649.0,,0.3452,0.0281,0.4572,0.0542,0.0044,0.0012,0.0462,0.0023,0.0611,,,,,,,,,,,,,0.3574,0.6426
757.0,,0.107,0.6473,0.1057,0.0568,0.004,0.0,0.0238,0.0,0.0555,,,,,,,,,,,,,0.6697,0.3303
546.0,,0.3278,0.2473,0.2784,0.0861,0.0055,0.0,0.0238,0.0,0.0311,,,,,,,,,,,,,0.7399,0.2601
1417.0,,0.1651,0.0247,0.3959,0.0805,0.0042,0.0092,0.0289,0.0021,0.2893,,,,,,,,,,,,,0.5321,0.4679
334.0,,0.5599,0.009000000000000001,0.0359,0.1527,0.003,0.0,0.0629,0.0689,0.1078,,,,,,,,,,,,,0.5,0.5
310.0,,0.2645,0.4742,0.1742,0.0194,0.0032,0.0032,0.0548,0.0,0.0065,,,,,,,,,,,,,0.2194,0.7806
533.0,,0.0582,0.7974,0.0769,0.0131,0.0,0.0019,0.0488,0.0,0.0038,,,,,,,,,,,,,0.1201,0.8799
,,,,,,,,,,,,,,,,,,,,,,,,
649.0,,0.1864,0.3297,0.4176,0.0447,0.0062,0.0,0.0092,0.0,0.0062,,,,,,,,,,,,,0.2943,0.7057
560.0,,0.5589,0.1054,0.2179,0.0232,0.0125,0.0,0.0571,0.0018,0.0232,,,,,,,,,,,,,0.1375,0.8625
781.0,,0.1383,0.3163,0.1114,0.0102,0.0026,0.0026,0.0576,0.0102,0.3508,,,,,,,,,,,,,0.3752,0.6248
90.0,,0.0,0.0111,0.5111,0.4556,0.0,0.0,0.0,0.0222,0.0,,,,,,,,,,,,,0.1667,0.8333
70.0,,0.7286,0.1143,0.0286,0.0,0.0,0.0,0.0,0.1143,0.0143,,,,,,,,,,,,,0.0143,0.9857
271.0,,0.2546,0.5646,0.1402,0.0111,0.0111,0.0037,0.0,0.0,0.0148,,,,,,,,,,,,,0.2804,0.7196
972.0,,0.0504,0.0278,0.034,0.0041,0.0021,0.0,0.0072,0.0,0.8745,,,,,,,,,,,,,0.5134,0.4866
263.0,,0.5399,0.0456,0.2624,0.0532,0.0,0.0304,0.0456,0.0038,0.019,,,,,,,,,,,,,0.1217,0.8783
,,,,,,,,,,,,,,,,,,,,,,,,
735.0,,0.5388,0.3075,0.0599,0.0041,0.0027,0.0027,0.0395,0.0014,0.0435,,,,,,,,,,,,,0.9755,0.0245
415.0,,0.5108,0.3855,0.0169,0.0217,0.0048,0.0,0.0313,0.0,0.0289,,,,,,,,,,,,,0.5446,0.4554
273.0,,0.3443,0.5018,0.0879,0.0147,0.0073,0.0,0.0147,0.0,0.0293,,,,,,,,,,,,,0.6813,0.3187
1415.0,,0.8106,0.0473,0.0587,0.0346,0.0021,0.0021,0.0057,0.0,0.0389,,,,,,,,,,,,,0.135,0.865
188.0,,0.9628,0.0319,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,,,,,,,,,,,,,0.1543,0.8457
218.0,,0.2569,0.6284,0.0183,0.0,0.0138,0.0,0.0092,0.0,0.0734,,,,,,,,,,,,,0.8624,0.1376
406.0,,0.5714,0.3227,0.0074,0.0025,0.0074,0.0025,0.0197,0.0,0.0665,,,,,,,,,,,,,0.1059,0.8941
57.0,,0.1579,0.193,0.614,0.0351,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2807,0.7193
68.0,,0.0588,0.0,0.0147,0.0,0.7794,0.0,0.0147,0.0,0.1324,,,,,,,,,,,,,0.3971,0.6029
10793.0,,0.2357,0.3816,0.0427,0.0054,0.0053,0.0026,0.0188,0.0001,0.3078,,,,,,,,,,,,,0.4829,0.5171
127.0,,0.7953,0.0315,0.0472,0.0157,0.0157,0.0,0.0079,0.0,0.0866,,,,,,,,,,,,,0.1811,0.8189
586.0,,0.2082,0.028999999999999998,0.5478,0.0085,0.18600000000000003,0.0017,0.0051,0.0,0.0137,,,,,,,,,,,,,0.1399,0.8601
1499.0,,0.6331,0.1775,0.0861,0.02,0.013999999999999999,0.0013,0.05,0.0013,0.0167,,,,,,,,,,,,,0.9626,0.0374
333.0,,0.5556,0.018000000000000002,0.1502,0.027000000000000003,0.015,0.006,0.0541,0.0,0.1742,,,,,,,,,,,,,0.1652,0.8348
77.0,,0.1039,0.1558,0.013000000000000001,0.0,0.013000000000000001,0.0,0.013000000000000001,0.4805,0.2208,,,,,,,,,,,,,0.8571,0.1429
234.0,,0.0855,0.0256,0.8504,0.0043,0.0085,0.0043,0.0043,0.0,0.0171,,,,,,,,,,,,,0.2009,0.7991
382.0,,0.4921,0.3115,0.0602,0.0236,0.0026,0.0,0.1047,0.0,0.0052,,,,,,,,,,,,,0.1414,0.8586
719.0,,0.17800000000000002,0.1947,0.5479999999999999,0.0042,0.0042,0.006999999999999999,0.0501,0.0,0.0139,,,,,,,,,,,,,0.3032,0.6968
251.0,,0.3904,0.1275,0.3904,0.012,0.004,0.004,0.0199,0.0,0.0518,,,,,,,,,,,,,0.0996,0.9004
276.0,,0.2246,0.4022,0.2464,0.0,0.0036,0.0,0.028999999999999998,0.0,0.0942,,,,,,,,,,,,,0.2862,0.7138
179.0,,0.0391,0.0447,0.0056,0.0,0.8771,0.0056,0.0279,0.0,0.0,,,,,,,,,,,,,0.3855,0.6145
712.0,,0.0941,0.5154,0.3272,0.0056,0.006999999999999999,0.0,0.0351,0.0,0.0154,,,,,,,,,,,,,0.2697,0.7303
,,,,,,,,,,,,,,,,,,,,,,,,
349.0,,0.341,0.3954,0.1977,0.043,0.0057,0.0,0.0029,0.0029,0.0115,,,,,,,,,,,,,0.1203,0.8797
71.0,,0.4507,0.16899999999999998,0.2113,0.0423,0.0,0.0,0.0845,0.0,0.0423,,,,,,,,,,,,,0.3521,0.6479
943.0,,0.7741,0.0371,0.1082,0.0223,0.0159,0.0042,0.0053,0.0,0.0329,,,,,,,,,,,,,0.105,0.895
194.0,,0.2732,0.1753,0.433,0.0103,0.0,0.0052,0.0,0.0,0.1031,,,,,,,,,,,,,0.6701,0.3299
77.0,,0.4935,0.2597,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.2338,,,,,,,,,,,,,0.2597,0.7403
753.0,,0.2842,0.1886,0.4794,0.0199,0.004,0.008,0.0013,0.0013,0.0133,,,,,,,,,,,,,0.3798,0.6202
71.0,,0.8451,0.0,0.0282,0.0282,0.0,0.0,0.0141,0.0,0.0845,,,,,,,,,,,,,0.0,1.0
39.0,,0.4872,0.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0769,0.9231
132.0,,0.2803,0.0152,0.5379,0.0,0.0909,0.0076,0.0152,0.0,0.053,,,,,,,,,,,,,0.1212,0.8788
97.0,,0.6289,0.3196,0.0206,0.0,0.0,0.0103,0.0206,0.0,0.0,,,,,,,,,,,,,0.2474,0.7526
44.0,,0.0682,0.2955,0.5227,0.0682,0.0,0.0455,0.0,0.0,0.0,,,,,,,,,,,,,0.2273,0.7727
141.0,,0.0355,0.7659999999999999,0.1986,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.7801,0.2199
,,,,,,,,,,,,,,,,,,,,,,,,
144.0,,0.2708,0.2917,0.0694,0.1181,0.0069,0.0,0.0486,0.125,0.0694,,,,,,,,,,,,,0.7292,0.2708
22.0,,0.4091,0.0455,0.0,0.0,0.1818,0.0,0.0,0.3636,0.0,,,,,,,,,,,,,0.3182,0.6818
,,,,,,,,,,,,,,,,,,,,,,,,
181.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.4309,0.5691
329.0,,0.7325,0.1824,0.0243,0.0091,0.0,0.0,0.0,0.0,0.0517,,,,,,,,,,,,,0.1945,0.8055
128.0,,0.0,0.9609,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.5859,0.4141
35.0,,0.8857,0.0571,0.0571,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0286,0.9714
512.0,,0.1641,0.0645,0.5977,0.125,0.002,0.002,0.0,0.0,0.0449,,,,,,,,,,,,,0.9727,0.0273
178.0,,0.1798,0.2753,0.3146,0.2303,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.8876,0.1124
43.0,,0.3721,0.2558,0.2326,0.0698,0.0,0.0,0.0,0.0,0.0698,,,,,,,,,,,,,0.8837,0.1163
250.0,,0.076,0.6559999999999999,0.14,0.004,0.0,0.0,0.024,0.0,0.1,,,,,,,,,,,,,0.08,0.92
933.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.7438,0.2562
160.0,,0.3,0.6563,0.0313,0.0,0.0,0.0,0.0125,0.0,0.0,,,,,,,,,,,,,0.1563,0.8438
173.0,,0.4624,0.4509,0.0578,0.0058,0.0,0.0,0.0231,0.0,0.0,,,,,,,,,,,,,0.3468,0.6532
172.0,,0.5872,0.0581,0.25,0.0058,0.0,0.0349,0.064,0.0,0.0,,,,,,,,,,,,,0.0407,0.9593
109.0,,0.0183,0.7982,0.1651,0.0,0.0,0.0,0.0183,0.0,0.0,,,,,,,,,,,,,0.7615,0.2385
96.0,,0.0104,0.0,0.9896,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1771,0.8229
1395.0,,0.3061,0.0323,0.2151,0.3692,0.0036,0.0122,0.0229,0.0172,0.0215,,,,,,,,,,,,,0.2502,0.7498
62.0,,0.7419,0.0484,0.0484,0.1452,0.0161,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.4677,0.5323
100.0,,0.04,0.93,0.01,0.0,0.0,0.02,0.0,0.0,0.0,,,,,,,,,,,,,0.77,0.23
102.0,,0.9608,0.0098,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,,,,,,,,,,,,,0.9706,0.0294
932.0,,0.4174,0.0054,0.0515,0.0536,0.0,0.0043,0.059000000000000004,0.1373,0.2715,,,,,,,,,,,,,0.8004,0.1996
175.0,,0.1371,0.6457,0.1657,0.0,0.0057,0.0,0.0343,0.0,0.0114,,,,,,,,,,,,,0.3829,0.6171
137.0,,0.3723,0.0657,0.0365,0.0146,0.0073,0.0,0.0219,0.0,0.4818,,,,,,,,,,,,,0.146,0.8540000000000001
1725.0,,0.84,0.0974,0.0174,0.0046,0.0023,0.0017,0.0284,0.0006,0.0075,,,,,,,,,,,,,0.3977,0.6023
568.0,,0.2482,0.5018,0.11800000000000001,0.0317,0.006999999999999999,0.0,0.0458,0.0,0.0475,,,,,,,,,,,,,0.7218,0.2782
384.0,,0.6979,0.1875,0.0286,0.013000000000000001,0.0104,0.0,0.0339,0.0,0.0286,,,,,,,,,,,,,0.5443,0.4557
275.0,,0.28,0.3382,0.0545,0.0036,0.0109,0.0,0.0145,0.0036,0.2945,,,,,,,,,,,,,0.2873,0.7127
1305.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3103,0.6897
131.0,,0.0763,0.0687,0.7405,0.0305,0.0076,0.0,0.0076,0.0,0.0687,,,,,,,,,,,,,0.7099,0.2901
423.0,,0.6667,0.078,0.0071,0.0118,0.0071,0.0095,0.0922,0.0,0.1277,,,,,,,,,,,,,0.0804,0.9196
1170.0,,0.1368,0.5419,0.0359,0.0342,0.0017,0.0017,0.0325,0.0,0.2154,,,,,,,,,,,,,0.4607,0.5393
144.0,,0.6319,0.0903,0.1319,0.0,0.0069,0.0,0.1111,0.0,0.0278,,,,,,,,,,,,,0.7569,0.2431
181.0,,0.9116,0.011000000000000001,0.0442,0.011000000000000001,0.0,0.0,0.011000000000000001,0.0,0.011000000000000001,,,,,,,,,,,,,0.0331,0.9669
348.0,,0.6868,0.18100000000000002,0.0546,0.0057,0.0,0.0,0.0201,0.0,0.0517,,,,,,,,,,,,,0.1293,0.8707
330.0,,0.4636,0.0606,0.3485,0.0303,0.0424,0.0273,0.0,0.0121,0.0152,,,,,,,,,,,,,0.1333,0.8667
79.0,,0.6582,0.0253,0.2278,0.0127,0.0,0.0,0.0633,0.0,0.0127,,,,,,,,,,,,,0.038,0.9620000000000001
381.0,,0.0499,0.4593,0.1155,0.0184,0.0026,0.0,0.0551,0.0,0.2992,,,,,,,,,,,,,0.4121,0.5879
11.0,,0.0,0.3636,0.6364,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.1818,0.8182
,,,,,,,,,,,,,,,,,,,,,,,,
548.0,,0.1442,0.5657,0.2007,0.0237,0.0055,0.0036,0.0383,0.0,0.0182,,,,,,,,,,,,,0.1223,0.8777
1273.0,,0.2042,0.7251,0.022000000000000002,0.0024,0.0063,0.0,0.0196,0.0024,0.0181,,,,,,,,,,,,,0.2592,0.7408
1537.0,,0.3702,0.4444,0.0969,0.0189,0.0059,0.0013,0.0208,0.0026,0.039,,,,,,,,,,,,,0.3552,0.6448
335.0,,0.0299,0.0,0.9672,0.003,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.4657,0.5343
392.0,,0.1378,0.0612,0.7653,0.0077,0.0051,0.0,0.0,0.0,0.023,,,,,,,,,,,,,0.0995,0.9005
103.0,,0.2524,0.7087,0.0194,0.0,0.0,0.0,0.0194,0.0,0.0,,,,,,,,,,,,,0.1942,0.8058
