C100_4,C100_L4,C150_4,C150_L4,C150_4_POOLED,C150_L4_POOLED,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,C150_4_WHITENH,C150_4_BLACKNH,C150_4_API,C150_4_AIANOLD,C150_4_HISPOLD,C150_L4_WHITE,C150_L4_BLACK,C150_L4_HISP,C150_L4_ASIAN,C150_L4_AIAN,C150_L4_NHPI,C150_L4_2MOR,C150_L4_NRA,C150_L4_UNKN,C150_L4_WHITENH,C150_L4_BLACKNH,C150_L4_API,C150_L4_AIANOLD,C150_L4_HISPOLD,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV,COMP_ORIG_YR2_RT,LO_INC_COMP_ORIG_YR2_RT,MD_INC_COMP_ORIG_YR2_RT,HI_INC_COMP_ORIG_YR2_RT,DEP_COMP_ORIG_YR2_RT,IND_COMP_ORIG_YR2_RT,FEMALE_COMP_ORIG_YR2_RT,MALE_COMP_ORIG_YR2_RT,LOAN_COMP_ORIG_YR2_RT,NOLOAN_COMP_ORIG_YR2_RT,FIRSTGEN_COMP_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,COMP_ORIG_YR3_RT,LO_INC_COMP_ORIG_YR3_RT,MD_INC_COMP_ORIG_YR3_RT,HI_INC_COMP_ORIG_YR3_RT,DEP_COMP_ORIG_YR3_RT,IND_COMP_ORIG_YR3_RT,FEMALE_COMP_ORIG_YR3_RT,MALE_COMP_ORIG_YR3_RT,LOAN_COMP_ORIG_YR3_RT,NOLOAN_COMP_ORIG_YR3_RT,FIRSTGEN_COMP_ORIG_YR3_RT,NOT1STGEN_COMP_ORIG_YR3_RT,COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR4_RT,DEP_COMP_ORIG_YR4_RT,IND_COMP_ORIG_YR4_RT,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT,LOAN_COMP_ORIG_YR4_RT,NOLOAN_COMP_ORIG_YR4_RT,FIRSTGEN_COMP_ORIG_YR4_RT,NOT1STGEN_COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR6_RT,IND_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR6_RT,LOAN_COMP_ORIG_YR6_RT,NOLOAN_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,NOT1STGEN_COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,COMP_4YR_TRANS_YR8_RT,LO_INC_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR8_RT,DEP_COMP_ORIG_YR8_RT,IND_COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR8_RT,LOAN_COMP_ORIG_YR8_RT,NOLOAN_COMP_ORIG_YR8_RT,FIRSTGEN_COMP_ORIG_YR8_RT,NOT1STGEN_COMP_ORIG_YR8_RT
,0.64,,0.66,,0.65038536585365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1579,,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6737,,0.7842,,0.77902099447513,,,,,,,,,,,,,,,0.813,0.5556,0.8108,0.8333,0.0,,,,0.8,,,,,,,0.8783,,0.887,0.8853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2618,,0.5579,,0.5419213371266,,,,,,,,,,,,,,,0.8519,0.6531,0.75,0.5,,0.0,0.3333,,0.4792,,,,,,,0.6279,,,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3101,,0.593,,0.58472188905547,,,,,,,,,,,,,,,0.7121,0.8,0.6667,0.8,,,0.0,,0.5294,,,,,,,,,,0.8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.24,,0.24,,0.26279416058394,,,,,,,,,,,,,,,0.2571,0.0,0.0,0.0,0.0,0.0,0.25,,0.0,,,,,,,0.6239,,0.5593,0.4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0519,,0.1299,,0.24813157894736,,,,,,,,,,,,,,,0.1429,,0.125,0.0,,,0.0,,0.0,,,,,,,0.5484,,0.3475,0.2321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3607,,0.5948,,0.57558766578249,,0.6189,0.2667,0.5846,0.5357,0.4,,,0.5833,0.6875,,,,,,,,,,,,,,,,,,,,0.8217,,0.5,,0.5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0132,,0.6447,,0.59716208530805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,,1.0,0.4907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0577,,0.2885,,0.30001500000000003,,,,,,,,,,,,,,,0.2857,,0.3333,,0.5,,0.0,,,,,,,,,0.5686,,0.4273,0.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.6691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6759999999999999,,0.6759999999999999,,0.67318994413407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7465,,,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2326,,0.3256,,0.34969202453987003,,,,,,,,,,,,,,,0.3654,0.1935,1.0,,1.0,,,,,,,,,,,0.2093,,,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7404,,0.7404,,0.7596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9355,,0.9536,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7941,,0.8824,,0.87745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9394,,0.9535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8276,,0.8276,,0.8906546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6522,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.95,,0.95,,0.9512292682926801,,,,,,,,,,,,,,,0.9677,1.0,0.8333,1.0,1.0,,,,,,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3333,,0.5,,0.571425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4707,,0.5712,,0.5328302097902,,,,,,,,,,,,,,,0.4989,0.5,0.7662,1.0,0.4583,1.0,0.75,1.0,0.75,,,,,,,0.7197,,,0.9520000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9,,0.9,,0.88635227272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7778,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.15,,0.65,,0.63771449275362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,0.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6429,,0.7639729927007299,,0.8542,0.6182,0.6667,0.6667,1.0,,,,0.0625,,,,,,,,,,,,,,,,,,,,0.6111,,,,0.8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5607,,0.5607,,0.5801646226415,,,,,,,,,,,,,,,0.5738,0.4286,0.6429,0.0,,,0.5,0.8,0.75,,,,,,,0.6444,,,0.7912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.9167,,0.9167,,1.0,0.8889,0.9474,1.0,,,,,0.7143,,,,,,,,,,,,,,,,,,,,0.8551,,0.9091,,0.6396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7328,,0.7786,,0.7282867924528299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7889,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.25,,0.75,,0.91426571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4706,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.7082,,0.70751065759637,,0.7805,0.64,0.632,0.8358,1.0,,0.7273,,0.6364,,,,,,,,,,,,,,,,,,,,,,,,0.6538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4,,0.7559999999999999,,0.74613461538461,,,,,,,,,,,,,,,0.7442,0.6316,0.7881,1.0,0.3333,1.0,,,0.5,,,,,,,0.7879,,,0.5669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1573,,0.7402,,0.80863774834437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8844,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.64,,0.64,,0.73333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1522,,0.1522,,0.22343404255319,,,,,,,,,,,,,,,0.1935,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,0.449,,0.303,0.2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4987,,0.6218,,0.60428072153325,,,,,,,,,,,,,,,0.626,0.4444,0.6597,0.7612,0.3333,0.7,0.7059,0.0,0.6156,,,,,,,0.7132,,,0.7417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5263,,0.6053,,0.617203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7692,,0.7895,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1843,,0.6918,,0.65408075253256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8273,,0.875,0.8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4035,,0.5088,,0.39554104477610996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6029,,,0.8878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1829,,0.2316,,0.24531720613286997,,0.1914,0.25,0.2167,0.3043,0.2,,,0.5,0.3605,,,,,,,,,,,,,,,,,,,,0.6618,,0.4723,,0.1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4964,,0.637,,0.6242349775784699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7931,,0.7931,,0.7517294520547901,,,,,,,,,,,,,,,0.8696,,,0.7515,,,,,,,,,,,,0.7745,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5854,,0.6585,,0.48748500000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.3878,,0.4184,,0.5,0.0,0.3333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2333,,0.9333,,0.81816363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.5263,0.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3379,,0.7724,,0.7631657894736801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,0.5294,0.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.375,,0.375,,0.42553191489361,,,,,,,,,,,,,,,0.3636,0.3913,1.0,0.6667,,0.0,0.0,,0.2,,,,,,,0.5,,1.0,0.6511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6364,,0.7273,,0.65458,,,,,,,,,,,,,,,0.8,0.7857,,,,,0.5,,0.0,,,,,,,0.7857,,0.1667,0.6812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6719,,0.6719,,0.68748773584905,,,,,,,,,,,,,,,0.6646,0.5738,0.7015,0.7333,0.0,1.0,0.75,,,,,,,,,0.6798,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8108,,0.8649,,0.8590128205128199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8696,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2603,,0.3973,,0.43411240310077004,,,,,,,,,,,,,,,,,0.3973,,,,,,,,,,,,,0.725,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7826,,0.7826,,0.86955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3256,,0.5814,,0.5895010526315699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7273,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3678,,0.5287,,0.55304469453376,,,,,,,,,,,,,,,0.5385,0.3889,0.6429,,0.5,,0.5,,0.75,,,,,,,0.7656,,,0.6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0775,,0.4612,,0.48782613981762,,,,,,,,,,,,,,,0.5467,0.439,0.3936,0.75,1.0,,0.5,,,,,,,,,0.7168,,0.547,0.7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6990000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1667,,0.3333,,0.3333,,0.25,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5556,,0.6504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4672,,0.5071,,0.4632143769968,,0.4947,0.5,0.75,0.5714,,,,,0.4643,,,,,,,,,,,,,,,,,,,,0.5588,,0.4848,,0.8124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6667,,0.6667,,0.63636545454545,,,,,,,,,,,,,,,0.6667,,,,,,,,,,,,,,,0.6429,,,0.8952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0252,,0.0924,,0.0596119266055,,,,,,,,,,,,,,,0.0843,,0.2,0.0,0.0833,,0.0,,0.0,,,,,,,0.2671,,0.382,0.5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2581,,0.3467,,0.35508697068403006,,0.5833,0.0,0.5455,,0.0,,,,0.2549,,,,,,,,,,,,,,,,,,,,0.5333,,0.2727,,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1111,,0.3333,,0.37142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4754,,0.7869,,0.88635378787878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.0,,0.46151538461538,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.6,,0.6167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.2183,,0.26421219512195004,,0.3265,0.1034,0.2444,0.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.5,,,,0.8294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2286,,0.28,,0.21356990291262,,0.4286,0.0,0.2,,1.0,,,,0.2308,,,,,,,,,,,,,,,,,,,,0.375,,0.2105,,0.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1436,,0.7340000000000001,,0.5744278458844101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.25,,0.2813,,0.30439316770186,,,,,,,,,,,,,,,0.3261,0.1667,0.4286,0.5,0.0,,0.0,,0.1724,,,,,,,0.4186,,0.5278,0.7551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,1.0,,0.9911539823008799,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,0.9412,,0.3333,0.4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8824,,0.9412,,0.96948244274809,,,,,,,,,,,,,,,0.9375,1.0,,,,,,,,,,,,,,0.85,,0.4444,0.4629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5519,,0.6384,,0.64920994602929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5405,,,0.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0667,,0.2222,,0.22728181818181,,0.0,0.1667,,0.0,,,0.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,0.3478,,0.2797,,0.4894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.6905,,0.6831980198019799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7561,,0.5,0.6798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.7407,,0.62817307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7188,,0.7857,0.5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1803,,0.33899999999999997,,0.30771506646971003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4402,,,0.6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6974,,0.7632,,0.75557333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1379,,0.3608,,0.30587823529411,,0.25,0.4,0.3684,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9091,,0.9091,,0.8602086021505301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.25,,0.6977,,0.69515014245014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7436,,,0.3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1667,,0.375,,0.28831351351351,,,,,,,,,,,,,,,0.3636,0.2222,,,1.0,,,,0.6667,,,,,,,0.3784,,0.0,0.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4063,,0.5313,,0.5000399999999999,,,,,,,,,,,,,,,0.5484,,,,0.0,,,,,,,,,,,0.3871,,0.0,0.8471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.3281,,0.29020209790209,,0.3378,0.3269,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.8138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.5181,,0.5000375,,0.5484,0.1429,0.5,1.0,,,,,0.6667,,,,,,,,,,,,,,,,,,,,,,,,0.8465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6,,0.7217,,0.6736046025104601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7692,,,0.6203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5452,,0.6355,,0.6216988405797099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6667,,,0.5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6809,,0.73867272727272,,0.6818,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,1.0,,0.97030891089108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9034,,0.9034,,0.8940705882352901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.7037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9318,,0.9318,,0.9666577777777701,,,,,,,,,,,,,,,0.925,1.0,1.0,1.0,,,,,,,,,,,,0.8571,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4653,,0.5248,,0.64553227513227,,0.53,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8519,,0.1,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9091,,0.9091,,0.9253895522388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,,,0.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
