city_id,city_name,state_id,region_id,latitude,longitude
1895,North Miami Beach,12,5,25.926365,-80.163613
1896,North Newton,20,4,38.07525,-97.342572
1897,North Olmsted,39,3,41.420297,-81.916497
1898,North Plainfield,34,2,40.622451,-74.426989
1899,North Platte,31,4,41.110429,-100.748417
1900,North Providence,44,1,41.856096,-71.459428
1901,North Randall,39,3,41.433065,-81.532953
1902,North Tonawanda,36,2,43.02318,-78.873841
1903,North Wales,42,2,40.222919,-75.288923
1904,Northampton,25,1,42.317933,-72.638094
1905,Northfield,27,4,44.462304,-93.154662
1906,Northfield,50,1,44.139402,-72.660129
1907,Northfield,34,2,39.38347,-74.555351
1908,Northport,36,2,40.704982,-73.375381
1909,Northport,1,5,33.24135,-87.589651
1910,Northridge,6,8,34.23671,-118.526817
1911,Norton,25,1,41.966813,-71.184167
1912,Norton Shores,26,3,43.190772,-86.266444
1913,Norwalk,6,8,33.88584,-118.097263
1914,Norwalk,9,1,41.102574,-73.450965
1915,Norwalk,39,3,41.23366,-82.608061
1916,Norwich,9,1,41.509945,-72.103039
1917,Norwich,36,2,42.585469,-75.521879
1918,Norwood,25,1,42.200054,-71.188334
1919,Norwood,39,3,39.166116,-84.450673
1920,Notre Dame,18,3,41.699982,-86.253668
1921,Novi,26,3,42.498643,-83.442576
1922,Nutley,34,2,40.810742,-74.144192
1923,Nutter Fort,54,5,NULL,NULL
1924,Nyack,36,2,41.086425,-73.931106
1925,Oak Brook,17,3,41.84493,-87.940271
1926,Oak Forest,17,3,41.603863,-87.771567
1927,Oak Hill,54,5,37.988801,-81.146785
1928,Oak Lawn,17,3,41.716251,-87.740865
1929,Oak Park,26,3,42.471924,-83.200754
1930,Oakbrook,17,3,41.851688,-87.949786
1931,Oakdale,36,2,40.746051,-73.164816
1932,Oakdale,42,2,40.422829,-80.191938
1933,Oakland,6,8,37.806662,-122.272733
1934,Oakland City,18,3,38.339606,-87.351611
1935,Oakland Park,12,5,26.19042,-80.129971
1936,Oakwood,13,5,34.236386,-83.864559
1937,Oakwood,51,5,37.211496,-82.005227
1938,Oberlin,39,3,41.29474,-82.221786
1939,Ocala,12,5,29.166079,-82.175692
1940,Ocean,34,2,40.246484,-74.03833
1941,Ocean Springs,28,5,30.409958,-88.762255
1942,Oceanside,6,8,33.23023,-117.319616
1943,Odessa,48,6,31.866295,-102.381919
1944,Ogden,49,7,41.263419,-111.96314
1945,Oglesby,17,3,41.30652,-89.102036
1946,Oil City,42,2,41.428133,-79.691607
1947,Oklahoma City,40,6,35.43527,-97.436129
1948,Okmulgee,40,6,35.628588,-95.940432
1949,Olathe,20,4,38.872608,-94.782586
1950,Old Lyme,9,1,41.322826,-72.329397
1951,Old Westbury,36,2,40.814402,-73.608885
1952,Olean,36,2,42.093196,-78.405395
1953,Olivet,26,3,42.440908,-84.922864
1954,Olney,17,3,38.733906,-88.095764
1955,Olympia,53,8,47.07382,-122.977492
1956,Omaha,31,4,41.259201,-95.977188
1957,Omega,40,6,35.84221,-98.20184
1958,Onalaska,55,3,43.87382,-91.19732
1959,Oneonta,36,2,42.454023,-75.073609
1960,Ontario,41,8,44.019376,-116.972693
1961,Ontario,6,8,34.046799,-117.558954
1962,Ontario,39,3,40.7739,-82.591771
1963,Opelousas,22,5,30.531104,-92.078121
1964,Orange,6,8,33.793678,-117.851481
1965,Orange,48,6,30.091561,-93.732127
1966,Orange Beach,1,5,30.330964,-87.652505
1967,Orange City,19,4,42.998955,-96.058382
1968,Orange Park,12,5,30.1489,-81.758111
1969,Orangeburg,36,2,41.054111,-73.95234
1970,Orangeburg,45,5,33.497367,-80.854368
1971,Orchard Park,36,2,42.790182,-78.770366
1972,Oregon,39,3,41.638326,-83.46954
1973,Oregon City,41,8,45.323185,-122.574272
1974,Orem,49,7,40.269691,-111.713264
1975,Orland Park,17,3,41.55342,-87.899751
1976,Orlando,12,5,28.60106,-81.198805
1977,Ormond Beach,12,5,29.349365,-81.133086
1978,Orono,23,1,44.895129,-68.67358
1979,Oroville,6,8,39.649116,-121.644691
1980,Orrville,39,3,40.861569,-81.790022
1981,Oshkosh,55,3,44.024985,-88.549282
1982,Oskaloosa,19,4,41.308868,-92.648348
1983,Ossining,36,2,41.222686,-73.810559
1984,Oswego,17,3,41.682461,-88.365535
1985,Oswego,36,2,43.453047,-76.543885
1986,Ottawa,20,4,38.602899,-95.263776
1987,Ottumwa,19,4,41.045105,-92.394736
1988,Overland Park,20,4,38.923775,-94.730614
1989,Oviedo,12,5,28.661867,-81.23985
1990,Owasso,40,6,36.312305,-95.820494
1991,Owensboro,21,5,37.768989,-87.111533
1992,Owings Mills,24,2,39.405218,-76.759697
1993,Owosso,26,3,42.987045,-84.170882
1994,Oxford,39,3,39.509642,-84.731821
1995,Oxnard,6,8,34.195384,-119.181423
1996,Pablo,30,7,47.596864,-114.107191
1997,Paducah,21,5,37.067612,-88.632439
1998,Pago Pago,60,9,-14.322587,-170.742728
1999,Painesville,39,3,41.717841,-81.251817
2000,Palatine,17,3,42.081356,-88.069391
2001,Palatka,12,5,29.647195,-81.681137
2002,Palm Beach Gardens,12,5,NULL,NULL
2003,Palm Coast,12,5,29.475547,-81.212332
2004,Palm Desert,6,8,33.729555,-116.403928
2005,Palm Springs,6,8,33.81339,-116.546814
2006,Palm Springs,12,5,26.636271,-80.087289
2007,Palmdale,6,8,NULL,NULL
2008,Palmer,2,8,61.59843,-149.111341
2009,Palo Alto,6,8,37.430325,-122.10866
2010,Palos Heights,17,3,41.669189,-87.784157
2011,Palos Hills,17,3,41.694613,-87.836915
2012,Panama City,12,5,30.201524,-85.649812
2013,Panorama City,6,8,34.22245,-118.446211
2014,Papillion,31,4,41.12314,-96.09437
2015,Paragould,5,5,36.066239,-90.58482
2016,Paramount,6,8,33.88973,-118.150161
2017,Paramus,34,2,40.953733,-74.094086
2018,Paris,47,5,36.296408,-88.296432
2019,Paris,48,6,33.651072,-95.529301
2020,Park Hills,29,4,37.845614,-90.482675
2021,Park Rapids,27,4,46.91961,-95.059471
2022,Parker,8,7,39.53453,-104.766551
2023,Parkersburg,54,5,39.273182,-81.548718
2024,Parkville,29,4,39.189477,-94.677086
2025,Parma,39,3,41.40511,-81.783618
2026,Parsippany,34,2,40.861433,-74.381367
2027,Parsons,20,4,37.339062,-95.255368
2028,Pasadena,6,8,34.170844,-118.186901
2029,Pasadena,48,6,29.660335,-95.115941
2030,Pasco,53,8,46.251547,-119.118609
2031,Paso Robles,6,8,35.650028,-120.672296
2032,Patchogue,36,2,40.780472,-73.00833
2033,Paterson,34,2,40.909377,-74.152581
2034,Paul Smiths,36,2,44.435638,-74.245143
2035,Pawtucket,44,1,41.880296,-71.405906
2036,Paxton,25,1,42.33055,-71.918961
2037,Payson,49,7,40.04316,-111.733241
2038,Pearl,28,5,32.281983,-90.115129
2039,Pearl City,15,8,21.392802,-157.985099
2040,Peekskill,36,2,41.291013,-73.919085
2041,Pella,19,4,41.400236,-92.918664
2042,Pemberton,34,2,39.964352,-74.645467
2043,Pembroke,37,5,34.687231,-79.201895
2044,Pembroke Pines,12,5,26.008322,-80.280306
2045,Pendleton,41,8,45.677313,-118.816944
2046,Pendleton,45,5,34.641914,-82.792015
2047,Pensacola,12,5,30.534939,-87.220615
2048,Peoria,17,3,40.697605,-89.61462
2049,Peoria,4,6,33.613005,-112.237552
2050,Pepper Pike,39,3,41.494971,-81.466716
2051,Perkasie,42,2,NULL,NULL
2052,Perkinston,28,5,30.779349,-89.144339
2053,Perry,12,5,30.077954,-83.565783
2054,Perrysburg,39,3,41.588272,-83.536023
2055,Perth Amboy,34,2,40.508929,-74.267346
2056,Peru,31,4,40.474689,-95.732731
2057,Peshtigo,55,3,45.054091,-87.727785
2058,Petersburg,51,5,37.149331,-77.414211
2059,Petoskey,26,3,45.360524,-84.952698
2060,Pewaukee,55,3,43.070112,-88.258805
2061,Pharr,48,6,26.211217,-98.201038
2062,Phenix City,1,5,32.42391,-85.031485
2063,Philadelphia,42,2,39.947863,-75.173683
2064,Philippi,54,5,39.158067,-80.047728
2065,Phoenix,4,6,33.580985,-112.113845
2066,Phoenixville,42,2,40.118341,-75.54864
2067,Pico Rivera,6,8,34.002705,-118.087264
2068,Piketon,39,3,39.054045,-83.007113
2069,Pikeville,21,5,37.478835,-82.520265
2070,Pine Bluff,5,5,34.242192,-92.021263
2071,Pine Brook,34,2,40.86887,-74.358221
2072,Pine City,27,4,45.808775,-92.968456
2073,Pinehurst,37,5,35.217076,-79.4163
2074,Pinellas Park,12,5,27.839722,-82.688959
2075,Pineville,21,5,36.725236,-83.727702
2076,Pineville,22,5,31.322286,-92.425567
2077,Pippa Passes,21,5,37.335087,-82.875068
2078,Piqua,39,3,40.157997,-84.212558
2079,Piscataway,34,2,40.551998,-74.47443
2080,Pittsburg,6,8,38.005552,-121.861122
2081,Pittsburg,20,4,37.3913,-94.704782
2082,Pittsburgh,42,2,40.450632,-80.01855
2083,Pittsfield,25,1,42.460877,-73.318843
2084,Plainfield,34,2,40.604953,-74.417412
2085,Plainfield,50,1,44.27912,-72.437252
2086,Plainfield,18,3,NULL,NULL
2087,Plainview,48,6,34.186673,-101.729564
2088,Plainwell,26,3,42.508058,-85.520711
2089,Plano,48,6,33.026326,-96.795198
2090,Plantation,12,5,26.122319,-80.202116
2091,Platte City,29,4,39.356472,-94.768905
2092,Platteville,55,3,42.733936,-90.492709
2093,Plattsburgh,36,2,44.648105,-73.442061
2094,Pleasant Gap,42,2,40.882223,-77.740423
2095,Pleasant Hill,6,8,37.968035,-122.069861
2096,Pleasant View,47,5,36.366563,-87.044707
2097,Pleasanton,6,8,37.69008,-121.929971
2098,Plymouth,33,1,43.757386,-71.691164
2099,Plymouth,55,3,43.841863,-87.884956
2100,Plymouth,27,4,44.994699,-93.501957
2101,Plymouth,25,1,41.958456,-70.704511
2102,Plymouth,26,3,NULL,NULL
2103,Plymouth Meeting,42,2,40.106056,-75.281853
2104,Pocahontas,5,5,36.239793,-90.951033
2105,Pocatello,16,7,42.864108,-112.429084
2106,Pohnpei,64,9,6.95525,158.209231
2107,Point Lookout,29,4,36.616019,-93.238174
2108,Polkton,37,5,35.000312,-80.211087
2109,Pomona,6,8,34.054273,-117.819019
2110,Pompano Beach,12,5,26.234119,-80.103598
2111,Ponca City,40,6,36.703852,-97.076898
2112,Ponce,72,9,18.000652,-66.61763
2113,Pontiac,26,3,42.644783,-83.326164
2114,Pontiac,17,3,40.878132,-88.636009
2115,Pontotoc,28,5,34.25548,-89.018658
2116,Poplar,30,7,48.113569,-105.193021
2117,Poplar Bluff,29,4,36.7555,-90.3945
2118,Poplarville,28,5,30.846809,-89.546
2119,Port Angeles,53,8,48.100618,-123.41248
2120,Port Arthur,48,6,29.880903,-93.925514
2121,Port Charlotte,12,5,27.005558,-82.147238
2122,Port Ewen,36,2,41.905936,-73.976438
2123,Port Hadlock,53,8,48.03403,-122.752581
2124,Port Huron,26,3,42.979494,-82.428717
2125,Port Richey,12,5,28.305144,-82.702215
2126,Port Saint Lucie,12,5,27.3016,-80.303921
2127,Port St Lucie,12,5,NULL,NULL
2128,Portage,26,3,42.220356,-85.575426
2129,Portales,35,6,34.179015,-103.348046
2130,Porterville,6,8,36.049256,-119.014368
2131,Portland,23,1,43.667885,-70.258154
2132,Portland,41,8,45.52214,-122.677741
2133,Portsmouth,33,1,43.044728,-70.890254
2134,Portsmouth,39,3,38.739039,-82.979351
2135,Poteau,40,6,35.03821,-94.63383
2136,Potsdam,36,2,44.663761,-74.999947
2137,Pottersville,36,2,43.731024,-73.809237
2138,Pottstown,42,2,40.2347,-75.617411
2139,Pottsville,42,2,40.694188,-76.190775
2140,Poughkeepsie,36,2,41.726476,-73.904954
2141,Poulsbo,53,8,47.710943,-122.604201
2142,Poultney,50,1,43.517134,-73.241107
2143,Poway,6,8,32.956526,-117.042738
2144,Powell,56,7,44.760176,-108.761728
2145,Prairie View,48,6,30.094591,-95.992066
2146,Pratt,20,4,37.65394,-98.713959
2147,Prescott,4,6,34.615678,-112.452285
2148,Prescott Valley,4,6,34.598901,-112.286177
2149,Presque Isle,23,1,46.672377,-68.016516
2150,Prestonsburg,21,5,37.687585,-82.77839
2151,Princess Anne,24,2,38.211188,-75.687227
2152,Princeton,34,2,40.3457,-74.665321
2153,Princeton,54,5,37.360024,-81.104647
2154,Providence,44,1,41.821663,-71.422327
2155,Provo,49,7,40.261772,-111.668083
2156,Pryor,40,6,36.309116,-95.425056
2157,Pueblo,8,7,38.263458,-104.636396
2158,Pulaski,47,5,35.200662,-87.035085
2159,Pulaski,42,2,NULL,NULL
2160,Pullman,53,8,46.730448,-117.158168
2161,Purchase,36,2,41.031054,-73.718316
2162,Putney,50,1,42.977172,-72.512549
2163,Puyallup,53,8,47.156328,-122.272365
2164,Queens,36,2,40.737771,-73.815387
2165,Queensbury,36,2,43.353441,-73.655014
2166,Quincy,6,8,39.952395,-120.970877
2167,Quincy,17,3,39.935896,-91.398548
2168,Quincy,25,1,42.271214,-71.011238
2169,Racine,55,3,42.678051,-87.856679
2170,Radford,51,5,37.136914,-80.549731
2171,Radnor,42,2,40.054565,-75.37215
2172,Rainsville,1,5,34.545471,-85.911664
2173,Raleigh,37,5,35.797197,-78.689175
2174,Ramey,72,9,18.498652,-67.13793
2175,Ramsey,34,2,41.057866,-74.131486
2176,Rancho Cordova,6,8,38.59172,-121.281506
2177,Rancho Cucamonga,6,8,34.14705,-117.573086
2178,Rancho Palos Verdes,6,8,33.73463,-118.333404
2179,Ranchos de Taos,35,6,36.35086,-105.6726
2180,Randolph,34,2,40.853428,-74.577509
2181,Randolph Center,50,1,43.939321,-72.605179
2182,Rangely,8,7,40.080745,-108.790296
2183,Ranger,48,6,32.466916,-98.68041
2184,Rapid City,46,4,44.079845,-103.227827
2185,Ravenna,39,3,41.180935,-81.250139
2186,Raymond,28,5,32.258205,-90.412527
2187,Raymore,29,4,38.811837,-94.467206
2188,Reading,42,2,40.360248,-75.910152
2189,Red Bud,17,3,38.289727,-89.948787
2190,Red Wing,27,4,NULL,NULL
2191,Redding,6,8,40.59709,-122.387231
2192,Redlands,6,8,34.063571,-117.163847
2193,Redmond,53,8,47.68938,-122.150181
2194,Redondo Beach,6,8,33.872914,-118.372315
2195,Redwood City,6,8,37.447365,-122.265549
2196,Reedley,6,8,36.605968,-119.45993
2197,Rego Park,36,2,40.72921,-73.858441
2198,Reisterstown,24,2,39.457472,-76.820171
2199,Reno,32,8,39.545052,-119.818424
2200,Rensselaer,18,3,40.917186,-87.155026
2201,Renton,53,8,47.469576,-122.231548
2202,Reseda,6,8,34.200824,-118.526677
2203,Rexburg,16,7,43.815384,-111.784728
2204,Reynoldsville,42,2,41.109573,-78.892532
2205,Rhinelander,55,3,45.609583,-89.425123
2206,Richardson,48,6,32.989432,-96.748371
2207,Richfield,27,4,44.865436,-93.297366
2208,Richfield,49,7,NULL,NULL
2209,Richland,53,8,46.22598,-119.245931
2210,Richlands,51,5,37.006196,-81.796682
2211,Richmond,18,3,39.8265,-84.9099
2212,Richmond,21,5,37.740396,-84.301356
2213,Richmond,51,5,37.637415,-77.472958
2214,Ridgecrest,6,8,35.567763,-117.667706
2215,Ridgeland,28,5,32.403009,-90.177694
2216,Ridgewood,36,2,40.699612,-73.909591
2217,Rindge,33,1,42.782305,-72.057875
2218,Rio Grande,39,3,38.893108,-82.391574
2219,Rio Grande,72,9,18.369284,-65.772956
2220,Rio Piedras,72,9,18.402712,-66.056334
2221,Ripley,28,5,34.759421,-88.939805
2222,Ripley,47,5,35.745964,-89.555734
2223,Ripon,55,3,43.842383,-88.8426
2224,River Falls,55,3,44.852647,-92.625316
2225,River Forest,17,3,41.898574,-87.810009
2226,River Grove,17,3,41.916082,-87.841056
2227,Riverdale,36,2,40.889756,-73.901893
2228,Riverhead,36,2,40.876143,-72.6991
2229,Riverside,6,8,33.928569,-117.42587
2230,Riverton,56,7,43.030492,-108.42701
2231,Riverview,26,3,42.169965,-83.189207
2232,Roanoke,51,5,37.237643,-79.968854
2233,Robinson,17,3,39.01933,-87.688839
2234,Rochester,27,4,44.020808,-92.466417
2235,Rochester,36,2,43.240605,-77.696582
2236,Rochester Hills,26,3,42.667521,-83.144959
2237,Rock Hill,45,5,34.913721,-81.043469
2238,Rock Island,17,3,41.500326,-90.552402
2239,Rock Springs,56,7,41.590964,-109.237126
2240,Rockford,17,3,42.309537,-88.994586
2241,Rocklin,6,8,38.819494,-121.292968
2242,Rockville,24,2,39.09793,-77.159471
2243,Rockville Centre,36,2,40.68597,-73.626278
2244,Rocky Hill,9,1,NULL,NULL
2245,Rocky Mount,37,5,35.976771,-77.896536
2246,Rocky River,39,3,41.482182,-81.837528
2247,Rogers,5,5,36.334163,-94.17008
2248,Rohnert Park,6,8,38.341023,-122.673261
2249,Rolla,29,4,37.955853,-91.7759
2250,Rome,13,5,34.224673,-85.171361
2251,Romeoville,17,3,41.605432,-88.079032
2252,Roosevelt,49,7,40.300205,-109.9771
2253,Roosevelt Park,26,3,43.19252,-86.266824
2254,Rootstown,39,3,41.102919,-81.245302
2255,Roscommon,26,3,44.490753,-84.413388
2256,Roseburg,41,8,43.209458,-123.346435
2257,Rosemead,6,8,34.080756,-118.082793
2258,Rosemont,42,2,40.034771,-75.329898
2259,Rosemount,27,4,44.738929,-93.079346
2260,Roseville,27,4,45.005272,-93.173351
2261,Roseville,26,3,42.528654,-82.915964
2262,Roseville,6,8,38.754587,-121.264779
2263,Roswell,35,6,33.3139,-104.524336
2264,Roswell,13,5,34.045128,-84.333508
2265,Rothschild,55,3,44.85984,-89.63619
2266,Round Rock,48,6,30.519173,-97.689509
2267,Roxboro,37,5,36.431674,-78.980607
2268,Roxbury Crossing,25,1,42.329723,-71.095428
2269,Royal Oak,26,3,42.479729,-83.146008
2270,Royal Palm Beach,12,5,26.69165,-80.19969
2271,Ruidoso,35,6,33.358631,-105.66539
2272,Russell,21,5,38.53099,-82.693274
2273,Russellville,5,5,35.278622,-93.13522
2274,Ruston,22,5,32.525518,-92.64964
2275,Rutland,50,1,43.599777,-73.007033
2276,S Portland,23,1,43.689847,-70.271145
2277,Sacramento,6,8,38.649734,-121.346012
2278,Safford,4,6,32.835302,-109.727696
2279,Saginaw,26,3,43.466206,-83.976697
2280,Saint Ann,29,4,38.72866,-90.379961
2281,Saint Augustine,12,5,29.89335,-81.315256
2282,Saint Benedict,41,8,45.057871,-122.775405
2283,Saint Bonaventure,36,2,42.07863,-78.47586
2284,Saint Bonifacius,27,4,44.885372,-93.743015
2285,Saint Catharine,21,5,37.708833,-85.261372
2286,Saint Charles,29,4,38.788203,-90.502825
2287,Saint Clair,29,4,38.344003,-90.980902
2288,Saint Clairsville,39,3,40.07695,-80.964901
2289,Saint Cloud,27,4,45.558469,-94.159214
2290,Saint Davids,42,2,40.052306,-75.370268
2291,Saint George,49,7,37.103875,-113.565894
2292,Saint Joseph,26,3,42.072138,-86.477623
2293,Saint Joseph,27,4,45.558609,-94.31902
2294,Saint Joseph,29,4,39.7575,-94.785643
2295,Saint Leo,12,5,28.336776,-82.257287
2296,Saint Louis,29,4,38.635008,-90.237365
2297,Saint Louis Park,27,4,44.975164,-93.404827
2298,Saint Martin,39,3,39.210369,-83.887153
2299,Saint Mary of the Woods,18,3,39.510543,-87.460126
2300,Saint Paul,27,4,45.057091,-93.159295
2301,Saint Peter,27,4,44.324968,-93.971928
2302,Saint Petersburg,12,5,27.718996,-82.685992
2303,Saint Robert,29,4,37.814903,-92.14396
2304,Saint Rose,22,5,29.981145,-90.281227
2305,Saipan,69,9,15.152247,145.721733
2306,Salamanca,36,2,NULL,NULL
2307,Salem,25,1,42.502879,-70.889321
2308,Salem,39,3,40.867236,-80.860091
2309,Salem,41,8,44.941673,-123.039591
2310,Salem,51,5,37.299714,-80.023597
2311,Salem,54,5,39.288632,-80.571767
2312,Salem,33,1,42.7717,-71.244101
2313,Salida,6,8,37.713665,-121.087326
2314,Salina,20,4,38.839827,-97.609673
2315,Salinas,6,8,36.671635,-121.652791
2316,Salisbury,24,2,38.338692,-75.599933
2317,Salisbury,37,5,35.692445,-80.486575
2318,Sallisaw,40,6,35.445835,-94.790087
2319,Salt Lake City,49,7,40.722523,-111.871625
2320,San Angelo,48,6,31.44145,-100.466495
2321,San Anselmo,6,8,37.969594,-122.564302
2322,San Antonio,48,6,29.517296,-98.568633
2323,San Benito,48,6,26.137434,-97.652261
2324,San Bernardino,6,8,34.182987,-117.322508
2325,San Bruno,6,8,37.630543,-122.465978
2326,San Diego,6,8,32.715658,-117.158203
2327,San Dimas,6,8,34.102405,-117.818401
2328,San Fernando,6,8,34.284868,-118.444038
2329,San Francisco,6,8,37.787748,-122.400686
2330,San German,72,9,18.083957,-67.053808
2331,San Jacinto,6,8,33.807364,-116.970063
2332,San Jose,6,8,37.322723,-121.88698
2333,San Juan,72,9,18.438465,-66.059172
2334,San Leandro,6,8,37.701216,-122.125819
2335,San Lorenzo,72,9,18.189564,-65.960889
2336,San Luis Obispo,6,8,35.29889,-120.65856
2337,San Marcos,6,8,33.15019,-117.181718
2338,San Marcos,48,6,29.889202,-97.936392
2339,San Mateo,6,8,37.534357,-122.336078
2340,San Pablo,6,8,37.968623,-122.342386
2341,San Pedro,6,8,NULL,NULL
2342,San Rafael,6,8,37.980014,-122.514654
2343,San Sebastian,72,9,18.334858,-66.990909
2344,Sanborn,36,2,43.147025,-78.877008
2345,Sand Springs,40,6,36.139685,-96.102487
2346,Sandersville,13,5,32.996687,-82.839621
2347,Sandusky,39,3,41.414861,-82.666407
2348,Sandy,49,7,40.58957,-111.892431
2349,Sandy Springs,13,5,33.937502,-84.381268
2350,Sanford,12,5,28.74475,-81.305606
2351,Sanford,37,5,35.472316,-79.144506
2352,Sanford,23,1,43.402074,-70.706341
2353,Santa Ana,6,8,33.759203,-117.888384
2354,Santa Barbara,6,8,34.416281,-119.846404
2355,Santa Clara,6,8,37.347964,-121.947773
2356,Santa Clarita,6,8,34.403121,-118.569524
2357,Santa Cruz,6,8,36.997258,-122.067993
2358,Santa Fe,35,6,35.586563,-106.010015
2359,Santa Fe Springs,6,8,33.94302,-118.074231
2360,Santa Maria,6,8,34.942979,-120.421486
2361,Santa Monica,6,8,34.0303,-118.4847
2362,Santa Paula,6,8,34.429009,-119.087141
2363,Santa Rosa,6,8,38.467789,-122.728642
2364,Santee,6,8,32.84281,-116.978151
2365,Santurce,72,9,18.450225,-66.073372
2366,Sapulpa,40,6,NULL,NULL
2367,Saranac Lake,36,2,44.318645,-74.119981
2368,Sarasota,12,5,27.35963,-82.548598
2369,Saratoga,6,8,37.263133,-122.009701
2370,Saratoga Springs,36,2,43.092696,-73.785108
2371,Sault Ste Marie,26,3,46.491736,-84.3655
2372,Savannah,13,5,31.978109,-81.160409
2373,Scarborough,23,1,43.60867,-70.315691
2374,Schaumburg,17,3,42.046739,-88.042083
2375,Schenectady,36,2,42.80359,-73.914641
2376,Schererville,18,3,41.569292,-87.508236
2377,Schnecksville,42,2,40.663946,-75.611936
2378,Schriever,22,5,29.690912,-90.812657
2379,Schuylkill Haven,42,2,40.642583,-76.166371
2380,Scooba,28,5,32.830246,-88.483516
2381,Scotch Plains,34,2,40.616491,-74.358205
2382,Scott Depot,54,5,38.45354,-81.92702
2383,Scottsbluff,31,4,41.883319,-103.668774
2384,Scottsdale,4,6,33.60715,-111.846477
2385,Scottville,26,3,44.008857,-86.337502
2386,Scranton,42,2,41.450409,-75.642476
2387,Searcy,5,5,35.249605,-91.729008
2388,Seaside,6,8,36.653724,-121.799216
2389,Seattle,53,8,47.61222,-122.348573
2390,Sedalia,29,4,38.699237,-93.253073
2391,Seekonk,25,1,41.792171,-71.324714
2392,Seguin,48,6,29.569092,-97.964447
2393,Selden,36,2,40.848963,-73.056165
2394,Selinsgrove,42,2,40.79774,-76.87521
2395,Sellersburg,18,3,NULL,NULL
2396,Sells,4,6,31.991237,-111.716249
2397,Selma,1,5,32.42443,-87.023531
2398,Selma,6,8,36.57043,-119.611831
2399,Selmer,47,5,35.169759,-88.592596
2400,Seminole,40,6,35.248989,-96.704002
2401,Senatobia,28,5,34.622721,-89.971428
2402,Seneca Falls,36,2,42.91173,-76.756232
2403,Sewanee,47,5,35.20443,-85.917772
2404,Seward,2,8,60.110727,-149.444573
2405,Seward,31,4,40.914853,-97.089054
2406,Sewell,34,2,39.782484,-75.12173
2407,Seymour,9,1,41.39765,-73.060951
2408,Seymour,29,4,37.14678,-92.769771
2409,Shamokin Dam,42,2,40.85431,-76.816161
2410,Sharon,42,2,41.234852,-80.508204
2411,Sharon Hill,42,2,39.908991,-75.271982
2412,Sharonville,39,3,39.26566,-84.43904
2413,Shawnee,20,4,39.009412,-94.838449
2414,Shawnee,40,6,35.359949,-96.934334
2415,Sheffield Village,39,3,41.418467,-82.133835
2416,Shelby,37,5,35.277791,-81.491716
2417,Shelby,39,3,40.901875,-82.666816
2418,Shelby Township,26,3,42.629311,-82.99047
2419,Shelbyville,47,5,35.491199,-86.41729
2420,Sheldon,19,4,43.184603,-95.878781
2421,Shell Lake,55,3,45.747831,-91.916484
2422,Shelton,9,1,41.274068,-73.131028
2423,Shepherdstown,54,5,39.434319,-77.804844
2424,Sheridan,56,7,44.764467,-106.942374
2425,Sherman,48,6,33.646307,-96.598772
2426,Sherman Oaks,6,8,34.15532,-118.466971
2427,Shippensburg,42,2,40.057405,-77.5229
2428,Shippenville,42,2,41.232585,-79.426753
2429,Shoreline,53,8,47.748592,-122.358555
2430,Shorewood,17,3,41.540621,-88.203679
2431,Shreveport,22,5,32.414975,-93.724963
2432,Sidney,26,3,43.252147,-85.09967
2433,Signal Hill,6,8,33.797115,-118.171442
2434,Sikeston,29,4,36.875089,-89.569276
2435,Siler City,37,5,35.77931,-79.335181
2436,Siloam Springs,5,5,36.191077,-94.559088
2437,Silsbee,48,6,30.341896,-94.169885
2438,Silver  Spring,24,2,39.042404,-77.030566
2439,Silver City,35,6,32.776962,-108.284768
2440,Silver Spring,24,2,38.999774,-77.001486
2441,Simi Valley,6,8,NULL,NULL
2442,Sioux Center,19,4,43.08396,-96.166319
2443,Sioux City,19,4,42.526919,-96.42696
2444,Sioux Falls,46,4,43.525939,-96.738507
2445,Sisseton,46,4,45.562731,-97.060835
2446,Skokie,17,3,42.011055,-87.761119
2447,Slidell,22,5,30.228064,-89.778542
2448,Slippery Rock,42,2,41.060814,-80.051814
2449,Smithfield,37,5,35.501418,-78.332293
2450,Smithfield,44,1,41.920149,-71.539147
2451,Smithville,39,3,40.863781,-81.868927
2452,Smithville,29,4,39.355841,-94.584891
2453,Smyrna,13,5,33.901335,-84.488628
2454,Snyder,48,6,32.678586,-100.914369
2455,Socorro,35,6,34.066035,-106.907491
2456,Soldotna,2,8,60.490459,-151.136005
2457,Soledad,6,8,36.412383,-121.316418
2458,Somers,9,1,41.978355,-72.451739
2459,Somerset,21,5,37.059599,-84.617546
2460,Somerset,42,2,40.00475,-79.029641
2461,Somersworth,33,1,43.233083,-70.881727
2462,Somerville,25,1,42.391693,-71.082106
2463,Sonora,6,8,38.030361,-120.387603
2464,South  Charleston,54,5,38.353906,-81.698461
2465,South Bend,18,3,41.665746,-86.222958
2466,South Burlington,50,1,44.433754,-73.210065
2467,South Daytona,12,5,29.162159,-80.997811
2468,South Easton,25,1,42.011288,-71.081263
2469,South El Monte,6,8,34.06319,-118.046471
2470,South Fallsburgh,36,2,41.730939,-74.621118
2471,South Gate,6,8,33.915383,-118.15794
2472,South Hadley,25,1,42.257588,-72.573625
2473,South Hamilton,25,1,42.613475,-70.846387
2474,South Holland,17,3,41.606427,-87.619123
2475,South Houston,48,6,29.665461,-95.211036
2476,South Jordan,49,7,40.557069,-111.911769
